X11.PDX8.ccRCC.htseq2	X17.PDX2.2180.P1.htseq2	X26.PDX2.2181.P1.htseq2	X29.PDX2.2192.P1.htseq2	X2.PDX2.normal.htseq2	X34.PDX2.2194.P1.htseq2	X4.PDX3.normal.htseq2	X6.PDX4.ccRCC.htseq2	X7.PDX5.ccRCC.htseq2	X8.PDX5.normal.htseq2
SBF1	547.437826024209	1042.73460157723	1131.79303517414	1018.76527573792	614.084793616771	1046.05476649808	714.342214184628	801.33356001598	464.067757111719	695.165989485847
SBF2	449.442863727466	478.06063179107	298.585649529778	260.887394555164	458.636550881145	383.858063639485	352.251394873411	226.53083331221	443.792952189362	291.322332622672
DBN1	282.184446404231	546.676393059906	847.36955083945	564.821209211931	994.997223130103	657.211533200936	1067.57755150182	756.64380378432	96.8685124068152	1011.15053016123
CDC73	385.310034999232	371.200019978949	213.612658359249	232.189781154096	405.964005821966	309.08051877465	336.508315772924	234.235963696979	452.803976599299	228.125424487595
LMBRD1	1371.92947215439	698.530946687658	375.29737766984	472.206184144847	1228.16958723354	656.380671591327	1212.21709073755	1155.76955771536	806.486684689298	992.653874121698
BCAT2	300.141638448137	433.06668997544	819.045220449274	710.918150162823	334.021017448453	515.96505956736	367.010531530119	457.684744855281	488.848074239044	423.881700906005
BCAT1	83.6292086616176	13.498182544689	1.18018043292403	2.60887394555164	153.521198404193	11.6320625345298	67.8920286208531	104.789773232859	164.451195481337	123.311040263565
DBNL	830.648397688091	1485.92492846119	1568.45979535603	1597.93529165038	842.760720946865	1517.15329914654	803.880976568651	1037.11054978991	842.530782329044	840.056461795536
PHPT1	1286.76107560329	2388.05346186457	3996.09094588075	3438.49586023706	599.953135186259	2583.97960588484	729.101350841335	1705.91586718787	1360.66468590038	846.222013808714
NFU1	643.380537801647	557.924878513814	397.720805895396	530.905847919759	332.736321227497	510.149028300095	374.882071080362	533.195022626018	522.639415776305	334.48119671492
RRP1B	195.476861963658	278.962439256907	333.991062517499	314.369310438973	197.843218027161	263.38313024614	231.226474288413	154.102607695381	182.47324430121	238.915140510657
NOVA1	191.885423554877	497.183057062713	1190.80205682034	787.879931556596	117.549704217436	555.846416828605	102.33001415317	0	283.847268912993	406.926432869764
HSP90B1	6988.93914348807	7087.67068450714	5616.47868028544	6694.37054428551	5245.41467016166	7001.67078417736	5427.42651989312	7475.51749930292	5408.86740206426	5861.89857652922
MCF2L	532.045947129432	140.606068173844	135.720749786263	196.969982889149	428.446189688688	155.371120996934	386.689380405728	306.664189313808	961.926855760699	570.313561218988
CYSTM1	995.341501862197	1370.06552828594	1312.36064141152	1673.59263607138	1217.8920174659	1544.57173226364	2467.72764900144	2299.21090681508	2185.17341940955	1473.5669311496
BRF1	340.160523574555	260.964862530655	374.117197236916	314.369310438973	269.786206400673	244.273313225127	288.29513602768	211.120572542672	304.12207383535	297.48788463585
CAMSAP2	403.267227043138	330.705472344882	315.108175590715	247.843024827406	535.075976028002	341.484121549412	472.29237301463	223.448781158302	328.902390962675	405.38504486647
CAMSAP1	354.013214579854	314.957592709411	292.684747365158	263.496268500716	262.720377185418	325.697750966836	393.576977512192	240.400068004794	229.781122453376	246.62208052713
RRP12	177.519669919753	354.327291798087	703.387538022719	570.038957103034	161.871723840404	395.490126174015	403.416401949996	294.335980698177	135.165366149044	271.284288579843
RRP15	214.460179267216	155.229099263924	238.396447450653	178.707865270287	170.864597387093	196.914201477398	247.953495832681	164.889790234057	207.253561428535	152.597412326162
ACAT1	2581.7311532838	1175.46672993334	781.279446595705	804.837612202682	1579.53400366489	1090.92129341698	3578.5986680296	2166.68266419705	2737.09866451815	2199.56068070134
ACAT2	161.101665765325	523.0545736067	760.036198803072	532.210284892535	167.010508724226	854.125734678334	237.130128951095	294.335980698177	87.8574879968789	178.801008382169
LIMD1	257.557440172589	143.980613810016	114.47750199363	95.2238990126349	208.120787794805	115.489763735689	157.430791004877	106.330799309813	121.64882953414	109.438548233914
TOGARAM1	279.106070625276	244.092134349794	244.297349615273	202.187730780252	269.143858290196	203.561094354272	239.098013838656	101.707721078951	241.044902965796	332.939808711625
SINHCAF	192.398486184703	152.979402173142	73.1711868412896	126.530386359255	461.205943323056	158.694567435371	385.705437961948	325.156502237254	200.495293121083	376.098672803873
ZFYVE27	327.847020458734	516.305482334356	638.477614211898	537.428032783638	357.145549425653	537.567461417201	479.179970121093	439.192431931835	299.616561630382	576.479113232166
TPCN1	578.221583813761	578.172152330847	790.720890059097	915.714754888626	616.011837948204	790.14939073842	879.644544739748	738.151490860874	853.794562841464	1344.09033887286
TPCN2	229.852058161992	373.44971706973	487.414518797622	789.184368529372	122.046140990781	452.819577237055	192.852718980974	292.794954621224	281.594512810509	251.246244537014
MFSD14B	390.440661297491	246.341831440575	213.612658359249	157.836873705874	585.821476755748	219.347464936849	539.200459191703	456.143718778327	394.232317934713	368.3917327874
CMTR2	273.975444327017	134.98182544689	140.441471517959	135.661445168685	321.816403349375	151.216812948888	319.781294228656	224.989807235256	236.539390760828	402.302268859881
CMTR1	478.174370997715	708.654583596175	774.198363998161	607.867629313533	515.805532713668	614.006729501254	441.790157257435	519.325787933433	403.243342344649	480.913057027903
ERC1	330.412333607863	140.606068173844	109.756780261934	151.314688841995	605.73426818056	172.819214798729	461.469006133045	254.269302697378	274.836244503057	448.543908958718
BHMT2	2050.1982687842	1977.48374279694	1292.29757405181	1766.20766113846	594.814350302437	1913.47428693016	1216.15286051267	1517.9106857995	1635.50093040344	926.374189980032
SLC37A3	300.141638448137	245.216982895184	290.32438649931	223.058722344665	391.189999280976	289.139840144028	319.781294228656	261.974433082147	225.275610248407	283.615392606199
CDK18	2843.90615712482	3174.32259509271	4229.76667159971	4711.62634566627	247.946370644428	4065.40585581818	455.565351470362	2955.6880155974	3852.21293524777	312.901764668796
CDK19	347.343400392117	277.837590711516	178.207245371528	203.492167753028	234.457060324395	286.6472553152	161.366560779999	221.907755081348	241.044902965796	181.883784388758
CDK12	282.184446404231	271.088499439172	198.270312731236	182.621176188615	305.115352476952	220.178326546458	300.102445353046	177.217998849688	227.528366350891	192.67350041182
CDK13	433.024859573038	415.069113249188	407.162249358789	421.33314220659	504.885614835546	445.341822750571	499.842761440483	422.241145085343	430.276415574458	482.454445031198
CDK10	1023.55994650262	879.631562495569	1933.13554912955	1416.61855243454	684.10073765885	1049.37821293651	683.839998427433	1143.44134909973	1079.07017308987	1319.42813082015
CDK16	585.404460631323	896.504290676431	1055.08130703408	928.759124616385	536.360672248958	822.552993513182	899.323393615358	881.466916017578	475.33153762414	664.338229419956
CDK17	367.352842955326	163.103039081659	129.819847621643	136.965882141461	346.867979658009	157.032844216153	369.96235886146	228.071859389164	344.671683680063	266.660124569959
CDK14	372.996531883411	741.275191412507	450.828925376978	547.863528565845	281.348472389274	706.232368167884	338.476200660485	134.069268694981	349.177195885031	246.62208052713
SESTD1	459.191053694158	290.210924710814	259.639695243286	251.756335745733	463.132987654489	347.300152816677	406.368229281338	325.156502237254	475.33153762414	379.181448810462
B3GNT5	204.711989300524	385.823051069029	342.252325547967	463.075125335417	274.924991284496	394.659264564405	149.559251454633	89.3795124633209	164.451195481337	141.8076963031
B3GNT2	596.178775857667	127.107885629155	90.8738933351499	126.530386359255	567.83572966237	140.415612023967	631.691048907068	332.861632622023	387.474049627261	406.926432869764
TSFM	280.132195884928	242.967285804403	224.234282255565	253.060772718509	276.209687505451	206.0536791831	394.560919955972	318.992397929438	331.155147065159	374.557284800579
B3GNT9	525.889195571522	80.9890952681343	89.6937129022259	86.0928402032042	159.302331398493	126.29096466061	123.97674791634	235.776989773933	421.265391164522	90.9418921943792
GINM1	534.098197648736	425.192750157705	271.441499572526	357.415730540575	554.346419342336	375.549447543392	631.691048907068	449.979614470512	315.38585434777	374.557284800579
DAAM1	211.894866118086	147.355159446189	188.828869267844	159.14131067865	468.914120648789	181.127830894822	497.874876552922	106.330799309813	214.011829735987	665.879617423251
DAAM2	125.187281677513	19.1224252716428	1.18018043292403	52.1774789110328	245.376978202517	37.3887724324174	238.114071394876	35.4435997699376	123.901585636624	154.138800329456
HLA-DRB1	1791.61470335196	4284.54810939338	4115.28916960608	5096.43525263513	2767.87800804881	3716.44397978229	99.3781868218284	6005.37862188899	7258.38016220369	2190.31235268157
HLA-DRB5	152.892663688111	2508.41225622138	2320.23473112863	4326.8174386974	2324.65781181914	2152.76243049763	21.6467337631705	5245.65276595076	5507.98867057356	1544.47077930115
YIF1B	153.405726317937	272.213347984562	380.018099401536	258.278520609613	227.391231109139	274.184331171061	189.900891649632	243.482120158702	184.726000403694	240.456528513952
YIF1A	393.519037076446	484.809723063415	682.144290230087	517.861478192001	323.743447680808	557.508140047823	379.801783299265	768.97201239995	500.111854751464	426.964476912594
FN1	2054.81583245263	12764.7812930943	9990.22736470187	10233.3080514263	2832.11281909659	10188.8559186385	1289.94854379621	4860.39624671231	937.146538633375	696.707377489142
ZBTB33	209.842615598783	182.225464353302	96.7747954997701	126.530386359255	184.996255817605	166.172321921855	204.66002830634	147.938503387566	130.659853944076	161.845740345929
CAVIN3	837.318211875828	353.202443252697	457.910007974522	431.768637988797	318.604662796986	340.653259939803	222.370992294388	1118.78493186846	1477.80800322955	277.449840593021
CAVIN2	378.640220811496	1.12484854539075	1.18018043292403	1.30443697277582	1917.40910977621	0.830861609609275	1465.09029878913	246.564172312609	1516.10485697178	550.275517176159
CAVIN1	1478.64649915817	519.680027970528	448.46856451113	626.129746932394	1862.8095203856	461.128193333147	1388.34278817426	893.795124633209	961.926855760699	639.676021367243
TBC1D1	639.27603676304	609.667911601788	566.486607803532	611.78094023186	1368.2014753177	601.543805357115	2169.59308853596	684.215578167491	666.815806335286	1775.67897979534
TBC1D4	565.395018068114	175.476373080958	126.279306322871	135.661445168685	1523.64971805333	130.445272708656	1543.80569429157	480.800136009588	599.233123260764	749.114569601157
TBC1D5	348.369525651769	274.463045075344	197.090132298312	216.536537480786	551.777026900425	258.397960588484	480.163912564874	289.712902467316	331.155147065159	394.595328843408
AAMP	1219.5498710961	691.781855415313	652.639779406986	700.482654380616	933.331804524234	718.695292312023	1095.12793992767	929.238724403146	813.244952996751	929.456965986621
U2SURP	1212.88005690837	1172.09218429717	1334.78406963707	1200.08201495376	1169.71590918006	1086.76698536893	1111.85496147194	918.45154186447	1121.87253903707	1199.19986656317
IL6R	452.008176876596	190.099404171037	210.072117060476	286.976134010681	243.449933871084	275.846054390279	661.209322220482	653.395056628415	1076.81741698739	584.186053248639
CNOT6L	415.067667529133	172.101827444785	136.900930219187	140.879193059789	610.230704953904	154.540259387325	656.289610001579	288.171876390362	452.803976599299	402.302268859881
PTK2	1161.06073129595	781.769739046574	665.62176416915	812.664234039337	980.865564699591	789.318529128811	1047.89870262621	838.318185862872	1275.05995400599	887.839489897668
PTK7	216.512429786519	3.37454563617226	5.90090216462013	1.30443697277582	540.214760911825	9.13947770570202	301.086387796827	243.482120158702	81.0992196894266	541.027189156391
PRKAA2	691.608425005279	321.706683981756	342.252325547967	332.631428057834	492.681000736468	337.329813501366	589.381523824507	687.297630321398	759.178806537133	554.899681186042
PRKAA1	818.334894572271	541.052150332952	385.919001566156	379.591159077764	709.152313967484	501.009550594393	633.658933794629	369.846258468914	554.178001211082	548.734129172864
ATG16L1	242.165561277813	793.018224500481	852.090272571146	828.317477712646	279.42142805784	773.532158546235	276.487826702315	409.912936469713	193.73702481363	249.704856533719
ATG16L2	303.220014227092	311.583047073239	612.513644687569	397.853276696625	293.553086488352	334.006367062928	201.708200974998	385.256519238452	434.781927779426	488.619997044376
DDX23	851.683965510952	897.629139221821	938.2434441746	859.623965059266	777.883561788608	859.941765945599	735.005005504018	604.082222165893	538.408708493694	715.204033528677
DDX21	684.425548187717	1367.81583119516	2169.17163571436	1582.28204797707	846.614809609732	1360.12045493038	1324.38652932852	838.318185862872	851.54180673898	1048.1438422403
DDX24	1707.47243206051	777.270344865011	734.072229278744	751.355696318873	1545.48955380957	760.238372792486	2147.94635477279	960.059245942222	1162.42214888178	1556.80188332751
RAB3IP	692.121487635105	195.723646897991	195.909951865388	245.234150881854	557.558159894725	263.38313024614	579.542099386702	1112.62082756065	1335.88436877306	724.452361548444
AFF1	1270.85613407869	1727.7673657202	1147.13538080215	1509.23357750163	1621.92897895643	1559.52724123661	1419.82894637523	1508.66452933778	1795.44661367981	1099.00964634902
TRUB2	233.956559200599	265.464256712218	236.036086584805	264.800705473492	217.113661341494	210.207987231147	223.354934738169	289.712902467316	272.583488400573	212.71154445465
PARD6B	320.151081011346	91.112732176651	73.1711868412896	83.4839662576526	315.392922244597	108.012009249206	359.138991979875	234.235963696979	252.308683478216	303.653436649029
SPEN	388.388410778187	390.322445250591	384.738821133232	332.631428057834	434.227322682989	343.97670637824	601.188833149873	289.712902467316	506.870123058917	352.977852754455
STOML2	864.510531256599	1510.67159645978	1595.60394531328	1453.14278767226	592.887305971004	1429.91283013756	697.61519264036	987.797715327391	907.860709301082	738.324853578095
